1,90,1,0.253,0.674,0.06775,7.069136,41.96889,1.955738,3.736928,0.1578355,0.0172381,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2182716,0.0449383,0.1098765,0.1597531,14896.79,280.4938,0.0643857,0.0422741,-0.0008351,-0.0014637,-0.001786,-0.0022817,-0.0025,-0.0300007,0.0042,336.8486,5.819633,0.0925169,0,0
1,91,0,0.2527,0.6782,0.072,8.439609,45.20342,2.132936,3.811173,0.1771978,0.0742443,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2176039,0.0442543,0.109291,0.1574572,15600.99,288.9731,0.0461888,0.0297819,-0.0006677,-0.000684,-0.0005856,-0.0022959,0.00425,-0.0299988,0.0042,379.3827,5.938545,0.1189117,0,0
1,92,0,0.2524,0.6824,0.073,8.712421,43.94321,2.16475,3.782898,0.0318139,-0.0282745,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2153214,0.0439826,0.1087482,0.1546641,16494.38,290.0435,0.0556856,0.0036972,-0.0022825,-0.0002717,-0.0005428,-0.0027931,0.001,-0.0300007,0.0042,400.978,5.993906,0.0553613,0,0
1,93,0,0.2521,0.6866,0.075,7.804156,40.98352,2.054657,3.71317,-0.1100934,-0.0697281,0,0,0,0,0,0,0,0,0,0,0,0,1,0.213518,0.0437067,0.1084309,0.1523764,17105.35,296.8474,0.036371,0.0231873,-0.0018034,-0.0002759,-0.0003173,-0.0022877,0.002,-0.0300007,0.0042001,409.3282,6.014517,0.0206108,0,0
2,80,0,0.034,0.434,0.09592,4.773632,57.0398,1.563107,4.043749,-0.0358539,-0.0089197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2686567,0.0547264,0.1492537,0.2263682,13784.79,315.9204,0.1159335,-0.1006689,-0.0092589,-0.004827,0.0053331,0.0104873,0.00267,0.0400002,0.0016,132.0099,4.882877,0.0871882,0,0
2,81,0,0.0347,0.4317,0.09233,6.069378,58.93301,1.803256,4.076401,0.2401487,0.0326519,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2679426,0.0526316,0.138756,0.2344498,15385.25,305.9809,0.1098432,-0.0319677,-0.0007141,-0.0020948,-0.0104978,0.0080816,-0.00359,0.0699999,-0.0023,142.0398,4.956107,0.0732303,0,0
2,82,1,0.0354,0.4294,0.09983,6.071111,54.39778,1.803542,3.996323,0.0002855,-0.0800779,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2644444,0.0488889,0.1311111,0.2355556,17119.22,280.0,0.1067928,-0.088733,-0.0034981,-0.0037427,-0.0076449,0.0011058,0.0075,0.0699999,-0.0023,170.5742,5.13917,0.183063,0,0
2,83,0,0.0361,0.4271,0.10308,6.02459,53.05123,1.795849,3.971258,-0.0076922,-0.0250652,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2684426,0.0471311,0.125,0.2356557,17930.7,268.8524,0.0463121,-0.0406269,0.0039982,-0.0017577,-0.0061111,0.0001002,0.00325,0.0699999,-0.0023,193.7778,5.266712,0.127542,0,0
2,84,0,0.0368,0.4248,0.1015,6.046692,53.43969,1.799511,3.978554,0.003662,0.0072956,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270428,0.0466926,0.1206226,0.2315175,17625.55,286.1868,-0.0171648,0.0624819,0.0019854,-0.0004385,-0.0043774,-0.0041382,-0.00158,0.0700002,-0.0023,219.6721,5.392136,0.1254239,0,0
2,85,0,0.0375,0.4225,0.09608,5.697369,51.85714,1.740004,3.948493,-0.059507,-0.030061,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2763158,0.0469925,0.1165414,0.2255639,18430.64,294.5489,0.0446649,0.0288003,0.0058878,0.0002999,-0.0040812,-0.0059536,-0.00542,0.0699999,-0.0023,251.5564,5.527668,0.1355314,0,0
2,86,1,0.0382,0.4202,0.10908,5.599265,55.7114,1.722635,4.020185,-0.0173692,0.0716918,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2794118,0.0477941,0.1139706,0.2169118,17821.21,277.2059,-0.0336247,-0.0606844,0.003096,0.0008016,-0.0025708,-0.0086521,0.013,0.0699999,-0.0023,287.594,5.66155,0.133882,0,0
2,87,0,0.0389,0.4179,0.108,4.435993,47.94249,1.489751,3.870002,-0.2328838,-0.1501825,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2820037,0.0482375,0.1113173,0.2096475,17252.17,318.7384,-0.0324517,0.1396103,0.0025919,0.0004434,-0.0026533,-0.0072643,-0.00108,0.0700002,-0.0023,306.25,5.724402,0.0628524,0,0
2,88,0,0.0396,0.4156,0.09225,4.948339,41.63469,1.599052,3.728934,0.1093006,-0.1410685,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2785978,0.0442804,0.1070111,0.2084871,17932.76,355.7196,0.0386912,0.109772,-0.0034059,-0.003957,-0.0043062,-0.0011604,-0.01575,0.0699999,-0.0023,327.8293,5.792493,0.0680909,0,0
2,89,0,0.0403,0.4133,0.06742,4.795247,41.25594,1.567625,3.719795,-0.0314269,-0.0091383,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2760512,0.0420475,0.1060329,0.2065813,19636.5,353.5649,0.0907608,-0.0060756,-0.0025466,-0.0022329,-0.0009782,-0.0019057,-0.02483,0.0700002,-0.0023,343.5424,5.839311,0.0468178,0,0
2,90,1,0.041,0.411,0.07025,5.207581,45.95126,1.650115,3.827581,0.0824903,0.1077862,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2725632,0.0415162,0.101083,0.2039711,20848.02,350.1805,0.0598692,-0.0096183,-0.003488,-0.0005313,-0.0049499,-0.0026102,0.00283,0.0699997,-0.0023,348.8117,5.854532,0.0152216,0,0
2,91,0,0.0417,0.4087,0.085,6.149385,50.96661,1.816352,3.931171,0.1662366,0.1035893,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2759227,0.0404218,0.0984183,0.1968365,21581.39,273.638,0.0345725,-0.2466428,0.0033595,-0.0010945,-0.0026648,-0.0071346,0.01475,0.0700002,-0.0023,334.1155,5.811487,-0.0430455,1,0
2,92,0,0.0424,0.4064,0.091,6.593537,49.0068,1.88609,3.891959,0.0697378,-0.0392115,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2738095,0.042517,0.0969388,0.1887755,22235.41,233.8435,0.0298547,-0.1571537,-0.0021132,0.0020952,-0.0014795,-0.008061,0.006,0.0699997,-0.0023,323.3743,5.778811,-0.0326762,0,1
2,93,0,0.0431,0.4041,0.076,7.607679,48.07178,2.029158,3.872695,0.1430682,-0.0192637,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2721202,0.0434057,0.0968281,0.1803005,23014.13,275.9599,0.0344223,0.1656034,-0.0016893,0.0008887,-0.0001107,-0.008475,-0.015,0.0700002,-0.0023,330.6122,5.800946,0.0221357,0,1
3,80,0,0.028,0.751,0.067,6.502207,75.1262,1.872142,4.31917,0.1653266,0.1067777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2373068,0.0540839,0.1357616,0.1633554,9332.06,299.4849,0.1122263,0.029492,-0.0058646,-0.0016824,0.0014672,0.0044024,0.0165,-0.02,0.0006,141.7678,4.954191,0.0329189,0,0
3,81,0,0.0282,0.7549,0.06125,5.723132,69.95551,1.744516,4.247859,-0.1276256,-0.07131,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2320285,0.0505338,0.1345196,0.1708185,10250.01,302.6335,0.0938226,0.0104583,-0.0052784,-0.0035501,-0.001242,0.0074631,-0.00575,0.02,0.0039,160.4121,5.077746,0.1235552,0,0
3,82,1,0.0284,0.7588,0.09917,5.115917,65.45364,1.632357,4.181342,-0.1121595,-0.0665174,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2290657,0.0477509,0.1321799,0.1726644,10476.1,294.6367,0.0218182,-0.0267793,-0.0029627,-0.0027829,-0.0023396,0.0018459,0.03792,0.02,0.0039,185.0178,5.220452,0.1427059,0,0
3,83,0,0.0286,0.7627,0.09117,4.931627,58.85483,1.595669,4.075074,-0.0366877,-0.1062684,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2270125,0.0458067,0.1289997,0.1751432,11228.5,288.2115,0.0693584,-0.0220484,-0.0020533,-0.0019442,-0.0031803,0.0024788,-0.008,0.02,0.0039,209.2734,5.343641,0.1231894,0,0
3,84,0,0.0288,0.7666,0.04933,5.137268,59.55983,1.636521,4.086981,0.0408524,0.0119076,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2262798,0.0449951,0.1248777,0.177372,12285.7,284.4799,0.0899812,-0.0130319,-0.0007327,-0.0008116,-0.0041219,0.0022289,-0.04184,0.0200002,0.0039001,227.1135,5.42545,0.0818086,0,0
3,85,0,0.029,0.7705,0.06508,6.030779,65.19818,1.796876,4.177432,0.1603549,0.0904503,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2255025,0.0452261,0.120603,0.178706,13219.92,282.1294,0.0732887,-0.008297,-0.0007772,0.000231,-0.0042747,0.001334,0.01575,0.02,0.0039,249.299,5.518653,0.0932031,0,0
3,86,1,0.0292,0.7744,0.06925,6.600665,66.81227,1.88717,4.201887,0.0902942,0.0244551,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2224909,0.0456469,0.1169891,0.1804716,13993.29,288.3011,0.0568531,0.0216396,-0.0030116,0.0004208,-0.0036139,0.0017656,0.00417,0.02,0.0039,259.8304,5.560029,0.0413761,0,0
3,87,0,0.0294,0.7783,0.06275,6.034914,64.78411,1.797562,4.171061,-0.0896088,-0.0308261,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2234507,0.0448065,0.113762,0.1800989,14526.11,288.7984,0.0373699,0.0017234,0.0009597,-0.0008404,-0.0032271,-0.0003727,-0.0065,0.02,0.0039,273.2164,5.610264,0.0502353,0,0
3,88,0,0.0296,0.7822,0.06258,5.982178,67.27242,1.788785,4.20875,-0.0087769,0.0376897,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2240453,0.0432815,0.1117397,0.1790665,15063.99,291.7963,0.0363591,0.0103273,0.0005946,-0.001525,-0.0020222,-0.0010324,-0.00017,0.02,0.0039,307.1865,5.727455,0.1171908,0,0
3,89,0,0.0298,0.7861,0.05225,5.88625,73.24241,1.772619,4.293775,-0.0161655,0.0850244,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2274986,0.0411375,0.109884,0.1758697,15639.46,294.1607,0.0374901,0.0080701,0.0034534,-0.002144,-0.0018557,-0.0031968,-0.01033,0.02,0.0039,341.2447,5.8326,0.1051445,0,0
3,90,1,0.03,0.79,0.05325,6.495789,72.05352,1.871154,4.277409,0.0985348,-0.0163655,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2292855,0.0404781,0.1070361,0.1722358,16254.54,298.6688,0.0385753,0.0152092,0.0017869,-0.0006594,-0.0028479,-0.0036339,0.001,0.02,0.0039,354.5831,5.870943,0.038343,0,0
3,91,0,0.0302,0.7939,0.057,6.714362,67.42098,1.904249,4.210956,0.0330948,-0.066453,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2314469,0.0397758,0.1033102,0.1692472,16758.82,338.441,0.0305521,0.1250145,0.0021614,-0.0007024,-0.0037259,-0.0029886,0.00375,0.02,0.0039,375.7946,5.929043,0.0581002,0,0
3,92,0,0.0304,0.7978,0.074,6.708246,63.57751,1.903338,4.15226,-0.0009112,-0.0586963,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2330376,0.0401879,0.1004697,0.1651879,17484.72,335.1775,0.0424029,-0.0096897,0.0015907,0.0004121,-0.0028405,-0.0040593,0.017,0.02,0.0039,397.544,5.985306,0.056263,0,0
3,93,0,0.0306,0.8017,0.062,7.149899,67.16743,1.967098,4.207189,0.0637605,0.0549288,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2317073,0.0401423,0.0988313,0.1618394,18119.16,341.9969,0.0356427,0.0201417,-0.0013303,-4.56e-05,-0.0016384,-0.0033485,-0.012,0.02,0.0039,416.1013,6.030929,0.0456228,0,0
4,80,1,0.163,0.387,0.07608,3.349081,34.72878,1.208686,3.547569,-0.0485332,0.1058278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2370954,0.0568679,0.1216098,0.1465442,7384.177,200.3937,0.0668903,0.0714786,-0.0020064,-0.0008159,0.0009581,0.0003531,0.01433,-0.2000008,0.0007,131.2197,4.876873,0.132503,0,0
4,81,0,0.1626,0.3884,0.091,3.104666,34.87658,1.132906,3.551816,-0.0757798,0.0042467,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2333188,0.0532054,0.122983,0.1504579,8304.127,192.8478,0.1174132,-0.0383827,-0.0037766,-0.0036625,0.0013732,0.0039137,0.01492,-0.039999,0.0014,127.3403,4.846863,-0.0300097,0,0
4,82,1,0.1622,0.3898,0.09775,3.242371,35.42241,1.176305,3.567344,0.0433986,0.0155289,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2306016,0.0501308,0.1233653,0.1495205,8646.841,194.9433,0.0404414,0.0108077,-0.0027172,-0.0030746,0.0003823,-0.0009374,0.00675,-0.0400009,0.0014,145.1374,4.977681,0.1308174,0,0
4,83,0,0.1618,0.3912,0.10125,3.005204,32.33435,1.100345,3.47613,-0.0759596,-0.0912144,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2281006,0.0477016,0.123157,0.150477,9099.015,192.8014,0.0509721,-0.0110483,-0.002501,-0.0024291,-0.0002083,0.0009565,0.0035,-0.039999,0.0014,170.9677,5.141475,0.163794,0,0
4,84,1,0.1614,0.3926,0.08942,3.253879,30.84224,1.179848,3.428885,0.0795026,-0.0472448,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2262931,0.0469828,0.1206897,0.1512931,10052.48,195.431,0.0996537,0.0135469,-0.0018075,-0.0007189,-0.0024673,0.0008161,-0.01183,-0.0400009,0.0014,183.2611,5.210912,0.069437,0,0
4,85,0,0.161,0.394,0.08633,3.523421,32.81994,1.259432,3.491036,0.0795844,0.062151,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2247529,0.0472712,0.1173184,0.1521272,10674.93,197.2926,0.060078,0.0094806,-0.0015402,0.0002884,-0.0033712,0.0008341,-0.00309,-0.039999,0.0014,193.1897,5.263672,0.0527606,0,0
4,86,1,0.1606,0.3954,0.08758,4.015866,35.90437,1.390253,3.580859,0.1308208,0.089823,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2212693,0.0484563,0.1136364,0.1535163,11209.11,201.9297,0.0488293,0.0232313,-0.0034836,0.0011851,-0.0036821,0.0013891,0.00125,-0.0400009,0.0014,203.0941,5.313669,0.0499969,0,0
4,87,0,0.1602,0.3968,0.081,4.20111,39.08497,1.435349,3.665738,0.0450958,0.0848787,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2203245,0.0482494,0.1097353,0.1545687,11613.97,204.6115,0.0354814,0.0131934,-0.0009448,-0.0002069,-0.0039011,0.0010525,-0.00658,-0.039999,0.0014,221.2264,5.399187,0.0855174,0,0
4,88,0,0.1598,0.3982,0.07667,4.369185,39.24968,1.474576,3.669943,0.0392276,0.0042055,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2206573,0.0473752,0.1058472,0.1545028,12289.02,208.0666,0.0564979,0.0167454,0.0003328,-0.0008742,-0.0038881,-6.6e-05,-0.00433,-0.0400009,0.0014,234.4577,5.457275,0.0580888,0,0
4,89,0,0.1594,0.3996,0.07242,4.858056,41.86403,1.580638,3.734427,0.1060619,0.0644836,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2208014,0.0456095,0.1031543,0.1538789,13086.79,211.5942,0.0628968,0.0168122,0.0001441,-0.0017656,-0.0026929,-0.0006238,-0.00425,-0.04,0.0014,250.064,5.521717,0.0644417,0,0
4,90,1,0.159,0.401,0.06883,5.312527,43.26836,1.670068,3.767422,0.0894291,0.0329947,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2199575,0.044586,0.1010616,0.152017,13779.28,214.5648,0.051563,0.0139413,-0.0008438,-0.0010236,-0.0020927,-0.001862,-0.00359,-0.04,0.0014,279.0281,5.631313,0.1095958,0,0
4,91,0,0.1586,0.4024,0.073,5.935049,45.83593,1.780875,3.825068,0.1108077,0.0576468,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2193168,0.0442851,0.1012231,0.1488823,14456.48,233.9941,0.0479765,0.0866843,-0.0006408,-0.0003009,0.0001615,-0.0031347,0.00417,-0.04,0.0014,308.8747,5.732936,0.1016231,0,0
4,92,0,0.1582,0.4038,0.072,5.77736,41.93901,1.753947,3.736217,-0.0269284,-0.0888519,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2176274,0.0446951,0.1015038,0.1453634,15585.84,237.8028,0.0752201,0.016146,-0.0016893,0.00041,0.0002806,-0.0035189,-0.001,-0.04,0.0014,325.6854,5.785932,0.0529957,0,0
4,93,0,0.1578,0.4052,0.062,5.932756,42.1745,1.780489,3.741816,0.0265421,0.0055993,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2169967,0.044967,0.1018977,0.1419142,15996.54,214.8515,0.0260095,-0.101495,-0.0006307,0.0002719,0.0003939,-0.0034492,-0.01,-0.04,0.0014,342.3141,5.835729,0.0497971,0,0
5,80,0,0.077,0.953,0.06808,8.884993,68.99789,2.184364,4.234076,0.1155612,0.0601416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177624,0.0521379,0.1374007,0.1792716,11744.41,268.9834,0.1097742,0.014872,-0.0027304,-0.0016093,-0.0007942,0.0045285,0.00591,0.0699997,-0.0005,91.41334,4.515391,0.0655842,0,0
5,81,0,0.0767,0.9534,0.074,8.584576,66.92342,2.149967,4.203549,-0.0343966,-0.0305271,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2160092,0.0487524,0.1359219,0.1871448,12837.08,269.361,0.0889606,0.0014026,-0.0017532,-0.0033855,-0.0014788,0.0078733,0.00592,-0.0299997,0.0003999,98.29305,4.587954,0.0725622,0,0
5,82,1,0.0764,0.9538,0.0995,8.115592,64.45717,2.093787,4.166001,-0.0561798,-0.0375481,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2161966,0.046253,0.1336019,0.1890814,13410.31,265.9549,0.0436859,-0.0127257,0.0001874,-0.0024993,-0.00232,0.0019365,0.0255,-0.0300002,0.0004,114.9345,4.744363,0.1564093,0,0
5,83,0,0.0761,0.9542,0.09667,7.669203,58.61542,2.037213,4.070998,-0.0565743,-0.0950031,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2167192,0.0445978,0.1307177,0.1917192,14109.53,267.2358,0.0508268,0.0048048,0.0005226,-0.0016552,-0.0028843,0.0026379,-0.00283,-0.0299997,0.0004,135.3062,4.90754,0.1631775,0,0
5,84,0,0.0758,0.9546,0.07775,7.568062,56.55978,2.023937,4.035298,-0.0132759,-0.0356994,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2160269,0.0441495,0.1276505,0.1938167,15374.94,266.6422,0.0858887,-0.0022239,-0.0006923,-0.0004483,-0.0030672,0.0020975,-0.01892,-0.0300002,0.0004,149.9408,5.010241,0.1027007,0,0
5,85,0,0.0755,0.955,0.07192,7.630687,57.36205,2.032178,4.049383,0.0082409,0.0140848,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2154608,0.0443629,0.1246549,0.1953406,16314.83,260.947,0.0593355,-0.0215901,-0.0005661,0.0002134,-0.0029956,0.0015238,-0.00583,-0.0299997,0.0004,161.167,5.082441,0.0722003,0,0
5,86,1,0.0752,0.9554,0.06675,9.164268,58.16172,2.215312,4.063228,0.1831341,0.0138445,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2151133,0.0448306,0.121467,0.1961848,17082.51,267.5338,0.0459804,0.0249283,-0.0003476,0.0004677,-0.0031878,0.0008442,-0.00517,-0.0300002,0.0004,182.7692,5.208224,0.1257825,0,0
5,87,0,0.0749,0.9558,0.05767,9.142204,55.65496,2.212902,4.019171,-0.0024104,-0.0440564,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2163661,0.0437052,0.1193073,0.1960975,17830.94,265.5974,0.0428802,-0.0072639,0.0012528,-0.0011254,-0.0021597,-8.73e-05,-0.00908,-0.0300002,0.0004,212.9917,5.361253,0.1530294,0,0
5,88,0,0.0746,0.9562,0.053,9.201518,56.4636,2.219368,4.033596,0.0064669,0.0144248,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2182055,0.0417018,0.1179385,0.1952642,18705.87,263.6418,0.0479022,-0.0073905,0.0018394,-0.0020034,-0.0013689,-0.0008333,-0.00467,-0.0299997,0.0004,233.3297,5.452453,0.0911994,0,0
5,89,0,0.0743,0.9566,0.05083,9.72469,57.55069,2.274668,4.052666,0.0552995,0.0190701,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2206859,0.0394277,0.1172907,0.1933397,19619.92,266.4043,0.0477079,0.0104236,0.0024804,-0.002274,-0.0006477,-0.0019245,-0.00217,-0.0300002,0.0004,259.2046,5.557618,0.105165,0,0
5,90,1,0.074,0.957,0.05617,10.40687,55.34431,2.342466,4.013574,0.0677984,-0.0390925,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2248988,0.0388103,0.1146576,0.1903041,20665.76,269.7748,0.0519329,0.0125727,0.0042129,-0.0006175,-0.0026331,-0.0030356,0.00534,-0.0299997,0.0003999,288.6508,5.665218,0.1076002,0,0
5,91,0,0.0737,0.9574,0.075,10.88966,56.7761,2.387814,4.039115,0.0453477,0.0255418,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2308679,0.0379189,0.1087907,0.1881804,20879.94,292.5116,0.0103106,0.0809166,0.0059691,-0.0008914,-0.0058668,-0.0021238,0.01883,-0.0300002,0.0004,314.9052,5.752272,0.0870538,0,0
5,92,0,0.0734,0.9578,0.091,11.18705,55.5474,2.414757,4.017237,0.026943,-0.0218787,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2345363,0.0380644,0.103609,0.1851432,21599.55,285.4086,0.0338837,-0.0245824,0.0036684,0.0001455,-0.0051817,-0.0030371,0.016,-0.0299997,0.0004,323.9879,5.780706,0.0284343,0,0
5,93,0,0.0731,0.9582,0.092,10.77764,53.79142,2.377474,3.985114,-0.0372832,-0.0321229,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2374163,0.0379033,0.099388,0.1816347,21883.38,274.7429,0.0130551,-0.0380862,0.00288,-0.0001611,-0.004221,-0.0035085,0.001,-0.0300002,0.0004,341.3724,5.832974,0.052268,0,0
6,80,0,0.035,0.805,0.0585,5.264706,67.77578,1.661025,4.216205,0.0357776,0.0647645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2266436,0.0529412,0.1446367,0.1972318,10688.29,274.1176,0.1280129,0.042187,-0.0057186,-0.0021659,-0.0013795,0.0073406,0.01083,0.05,0.0003,93.2959,4.535776,0.0425334,0,0
6,81,0,0.0355,0.806,0.05533,5.290463,67.87072,1.665906,4.217605,0.0048805,0.0013995,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2256548,0.049362,0.1396911,0.2038281,11953.02,268.6703,0.1118354,-0.0200726,-0.0009888,-0.0035792,-0.0049456,0.0065962,-0.00317,0.05,0.001,90.27682,4.502881,-0.0328956,0,0
6,82,1,0.036,0.807,0.07742,5.014369,65.3919,1.612308,4.180398,-0.0535982,-0.0372062,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2250163,0.0467015,0.1345526,0.204115,12757.4,275.1143,0.0651271,0.0237018,-0.0006385,-0.0026605,-0.0051385,0.0002869,0.02209,0.05,0.001,93.01544,4.532765,0.0298848,0,0
6,83,0,0.0365,0.808,0.06675,4.771857,61.60498,1.562736,4.120743,-0.0495721,-0.0596557,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2255903,0.0449904,0.1289087,0.2042119,13371.83,262.9866,0.047039,-0.0450835,0.000574,-0.0017111,-0.0056438,9.69e-05,-0.01067,0.0500002,0.0010001,107.3155,4.675773,0.1430078,0,0
